timestamp,utilized_mw,available_mw,source_file,is_gap,hour,day,dayofweek,month,year,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,lag_1h,lag_24h,lag_168h,roll_24h_mean,roll_168h_mean,util_ratio
2022-06-30 15:00:00,54.6,20.0,25. June 2022 - Generation Vs Utilization- Freetown (version 1).xlsb.xlsx,0,15,30,3,6,2022,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,54.6,56.0,36.83,51.98500000000001,48.89023809523809,2.73
2022-06-30 16:00:00,54.3,54.3,June 2022 - Generation Vs Utilization- Freetown .xlsb.xlsx,0,16,30,3,6,2022,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,54.6,54.59,46.8,51.97291666666666,48.93488095238095,1.0
2022-06-30 17:00:00,52.9,20.0,25. June 2022 - Generation Vs Utilization- Freetown (version 1).xlsb.xlsx,0,17,30,3,6,2022,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,54.3,52.74,46.8,51.97958333333333,48.97119047619047,2.645
2022-06-30 18:00:00,51.6,20.0,25. June 2022 - Generation Vs Utilization- Freetown (version 1).xlsb.xlsx,0,18,30,3,6,2022,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,52.9,43.01,42.3,52.3375,49.02654761904761,2.58
2022-06-30 19:00:00,53.9,56.5,June 2022 - Generation Vs Utilization- Freetown .xlsb.xlsx,0,19,30,3,6,2022,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,51.6,45.3,47.4,52.69583333333333,49.0652380952381,0.9539823008849557
2022-06-30 20:00:00,54.1,20.0,25. June 2022 - Generation Vs Utilization- Freetown (version 1).xlsb.xlsx,0,20,30,3,6,2022,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,53.9,58.9,53.4,52.49583333333334,49.069404761904764,2.705
2022-06-30 21:00:00,58.3,58.3,June 2022 - Generation Vs Utilization- Freetown .xlsb.xlsx,0,21,30,3,6,2022,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,54.1,59.7,51.67,52.4375,49.108869047619045,1.0
2022-06-30 22:00:00,56.2,20.0,25. June 2022 - Generation Vs Utilization- Freetown (version 1).xlsb.xlsx,0,22,30,3,6,2022,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,58.3,59.4,51.4,52.30416666666667,49.13744047619048,2.81
2022-06-30 23:00:00,53.9,53.9,June 2022 - Generation Vs Utilization- Freetown .xlsb.xlsx,0,23,30,3,6,2022,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,56.2,59.6,49.6,52.06666666666667,49.16303571428571,1.0
2022-07-01 00:00:00,53.6,69.1,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,0,1,4,7,2022,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,53.9,54.8,48.6,52.01666666666667,49.19279761904762,0.7756874095513749
2022-07-01 01:00:00,50.4,68.7,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,1,1,4,7,2022,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,53.6,49.0,47.7,52.07500000000001,49.20886904761905,0.7336244541484715
2022-07-01 02:00:00,48.5,68.8,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,2,1,4,7,2022,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,50.4,53.4,48.1,51.87083333333334,49.21125,0.7049418604651163
2022-07-01 03:00:00,46.6,68.2,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,3,1,4,7,2022,0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,48.5,49.3,49.7,51.75833333333333,49.19279761904762,0.6832844574780058
2022-07-01 04:00:00,45.5,68.2,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,4,1,4,7,2022,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,46.6,30.4,35.56,52.387499999999996,49.25196428571429,0.6671554252199413
2022-07-01 05:00:00,45.6,68.2,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,5,1,4,7,2022,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,45.5,36.2,42.01,52.77916666666666,49.27333333333333,0.6686217008797654
2022-07-01 06:00:00,49.1,70.9,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,6,1,4,7,2022,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,45.6,45.6,20.0,52.925000000000004,49.44654761904762,0.6925246826516219
2022-07-01 07:00:00,50.6,72.0,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,7,1,4,7,2022,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,49.1,51.5,20.0,52.887499999999996,49.62869047619047,0.7027777777777778
2022-07-01 08:00:00,50.4,70.2,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,8,1,4,7,2022,0,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,50.6,51.2,20.0,52.854166666666664,49.80964285714286,0.717948717948718
2022-07-01 09:00:00,50.1,68.1,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,9,1,4,7,2022,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,50.4,56.3,20.0,52.59583333333333,49.988809523809515,0.73568281938326
2022-07-01 10:00:00,50.3,67.8,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,10,1,4,7,2022,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,50.1,54.8,20.0,52.40833333333333,50.16916666666667,0.7418879056047197
2022-07-01 11:00:00,46.7,64.2,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,11,1,4,7,2022,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,50.3,57.4,20.0,51.9625,50.32809523809523,0.7274143302180686
2022-07-01 12:00:00,46.1,64.8,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,12,1,4,7,2022,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,46.7,55.8,20.0,51.55833333333334,50.48345238095238,0.7114197530864198
2022-07-01 13:00:00,47.2,65.4,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,13,1,4,7,2022,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,46.1,59.5,36.0,51.04583333333333,50.55011904761905,0.7217125382262997
2022-07-01 14:00:00,48.8,64.9,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,14,1,4,7,2022,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,47.2,54.6,47.1,50.804166666666674,50.56023809523809,0.7519260400616332
2022-07-01 15:00:00,51.3,65.7,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,15,1,4,7,2022,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,48.8,54.6,51.6,50.666666666666664,50.55845238095239,0.7808219178082191
2022-07-01 16:00:00,46.8,64.8,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,16,1,4,7,2022,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,51.3,54.3,54.18,50.354166666666664,50.514523809523816,0.7222222222222222
2022-07-01 17:00:00,47.0,66.0,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,17,1,4,7,2022,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,46.8,52.9,50.01,50.10833333333333,50.496607142857144,0.7121212121212122
2022-07-01 18:00:00,46.3,65.3,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,18,1,4,7,2022,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,47.0,51.6,53.55,49.887499999999996,50.45345238095237,0.7090352220520674
2022-07-01 19:00:00,53.5,67.5,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,19,1,4,7,2022,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,46.3,53.9,51.85,49.87083333333333,50.46327380952381,0.7925925925925926
2022-07-01 20:00:00,56.1,69.1,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,20,1,4,7,2022,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,53.5,54.1,47.84,49.95416666666667,50.51244047619048,0.8118668596237338
2022-07-01 21:00:00,58.5,69.5,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,21,1,4,7,2022,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,56.1,58.3,56.3,49.962500000000006,50.52553571428571,0.841726618705036
2022-07-01 22:00:00,58.9,70.9,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,22,1,4,7,2022,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,58.5,56.2,52.7,50.074999999999996,50.562440476190474,0.8307475317348377
2022-07-01 23:00:00,56.7,70.7,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,23,1,4,7,2022,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,58.9,53.9,52.1,50.19166666666666,50.589821428571426,0.801980198019802
2022-07-02 00:00:00,55.9,69.9,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,0,2,5,7,2022,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,56.7,53.6,49.1,50.2875,50.63029761904762,0.7997138769670957
2022-07-02 01:00:00,48.4,69.4,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,1,2,5,7,2022,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,55.9,50.4,46.9,50.20416666666666,50.63922619047619,0.6974063400576368
2022-07-02 02:00:00,44.2,69.2,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,2,2,5,7,2022,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,48.4,48.5,48.6,50.025,50.613035714285715,0.638728323699422
2022-07-02 03:00:00,45.9,70.9,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,3,2,5,7,2022,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,44.2,46.6,47.3,49.99583333333334,50.60470238095238,0.6473906911142453
2022-07-02 04:00:00,45.5,70.5,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,4,2,5,7,2022,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,45.9,45.5,44.4,49.99583333333334,50.611250000000005,0.6453900709219859
2022-07-02 05:00:00,44.3,70.3,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,5,2,5,7,2022,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,45.5,45.6,45.1,49.94166666666667,50.606488095238106,0.6301564722617354
2022-07-02 06:00:00,47.7,70.7,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,6,2,5,7,2022,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,44.3,49.1,45.6,49.88333333333333,50.618988095238095,0.6746817538896747
2022-07-02 07:00:00,48.2,71.2,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,7,2,5,7,2022,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,47.7,50.6,47.8,49.78333333333333,50.621369047619055,0.6769662921348315
2022-07-02 08:00:00,46.7,66.7,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,8,2,5,7,2022,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,48.2,50.4,44.7,49.62916666666666,50.63327380952381,0.7001499250374813
2022-07-02 09:00:00,47.3,67.3,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,9,2,5,7,2022,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,46.7,50.1,48.9,49.512499999999996,50.62375000000001,0.7028231797919762
2022-07-02 10:00:00,53.0,69.0,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,10,2,5,7,2022,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,47.3,50.3,51.9,49.625,50.630297619047624,0.7681159420289855
2022-07-02 11:00:00,52.3,70.3,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,11,2,5,7,2022,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,53.0,46.7,53.7,49.85833333333334,50.621964285714284,0.7439544807965861
2022-07-02 12:00:00,49.2,70.2,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,12,2,5,7,2022,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,52.3,46.1,53.3,49.98749999999999,50.59755952380953,0.7008547008547009
2022-07-02 13:00:00,53.6,70.6,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,13,2,5,7,2022,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,49.2,47.2,53.0,50.25416666666667,50.60113095238096,0.7592067988668556
2022-07-02 14:00:00,54.6,71.0,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,14,2,5,7,2022,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,53.6,48.8,55.8,50.49583333333333,50.59398809523809,0.7690140845070422
2022-07-02 15:00:00,50.9,70.4,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,15,2,5,7,2022,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,54.6,51.3,50.0,50.479166666666664,50.59934523809524,0.7230113636363635
2022-07-02 16:00:00,47.0,64.4,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,16,2,5,7,2022,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,50.9,46.8,50.2,50.487500000000004,50.58029761904763,0.7298136645962733
2022-07-02 17:00:00,47.2,60.1,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,17,2,5,7,2022,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,47.0,47.0,47.33,50.49583333333334,50.57952380952381,0.7853577371048254
2022-07-02 18:00:00,50.6,67.2,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,18,2,5,7,2022,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,47.2,46.3,50.38,50.675000000000004,50.58083333333333,0.7529761904761905
2022-07-02 19:00:00,53.3,70.2,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,19,2,5,7,2022,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,50.6,53.5,53.36,50.666666666666664,50.58047619047618,0.7592592592592592
2022-07-02 20:00:00,59.0,71.0,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,20,2,5,7,2022,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,53.3,56.1,57.45,50.787499999999994,50.58970238095238,0.8309859154929577
2022-07-02 21:00:00,59.5,69.9,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,21,2,5,7,2022,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,59.0,58.5,51.0,50.82916666666666,50.640297619047615,0.8512160228898425
2022-07-02 22:00:00,61.6,71.9,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,22,2,5,7,2022,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,59.5,58.9,20.0,50.94166666666667,50.88791666666667,0.8567454798331015
2022-07-02 23:00:00,59.4,71.4,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,23,2,5,7,2022,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,61.6,56.7,30.4,51.05416666666667,51.06053571428571,0.8319327731092436
2022-07-03 00:00:00,55.0,70.0,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,0,3,6,7,2022,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,59.4,55.9,48.1,51.01666666666666,51.10160714285714,0.7857142857142857
2022-07-03 01:00:00,49.9,68.9,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,1,3,6,7,2022,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,55.0,48.4,48.0,51.07916666666667,51.11291666666667,0.7242380261248185
2022-07-03 02:00:00,47.5,68.5,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,2,3,6,7,2022,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,49.9,44.2,45.9,51.21666666666667,51.122440476190484,0.6934306569343066
2022-07-03 03:00:00,41.9,68.4,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,3,3,6,7,2022,1,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,47.5,45.9,44.7,51.04999999999999,51.10577380952381,0.6125730994152047
2022-07-03 04:00:00,46.1,70.4,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,4,3,6,7,2022,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,41.9,45.5,44.2,51.074999999999996,51.11708333333333,0.6548295454545454
2022-07-03 05:00:00,45.4,70.2,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,5,3,6,7,2022,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,46.1,44.3,45.5,51.12083333333333,51.1164880952381,0.6467236467236467
2022-07-03 06:00:00,46.7,70.2,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,6,3,6,7,2022,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,45.4,47.7,47.1,51.07916666666666,51.114107142857144,0.6652421652421653
2022-07-03 07:00:00,49.1,71.6,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,7,3,6,7,2022,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,46.7,48.2,49.4,51.116666666666674,51.11232142857142,0.6857541899441342
2022-07-03 08:00:00,48.4,72.0,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,8,3,6,7,2022,1,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,49.1,46.7,53.8,51.1875,51.08017857142857,0.6722222222222222
2022-07-03 09:00:00,48.5,70.8,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,9,3,6,7,2022,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,48.4,47.3,52.2,51.237500000000004,51.05815476190475,0.6850282485875706
2022-07-03 10:00:00,47.4,69.8,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,10,3,6,7,2022,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,48.5,53.0,51.6,51.00416666666667,51.03315476190477,0.6790830945558739
2022-07-03 11:00:00,47.2,69.6,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,11,3,6,7,2022,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,47.4,52.3,52.8,50.791666666666664,50.99982142857142,0.67816091954023
2022-07-03 12:00:00,44.17,69.1,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,12,3,6,7,2022,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,47.2,49.2,53.4,50.58208333333334,50.94488095238095,0.6392185238784371
2022-07-03 13:00:00,47.7,72.5,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,13,3,6,7,2022,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,44.17,53.6,53.7,50.33625,50.909166666666664,0.6579310344827587
2022-07-03 14:00:00,47.4,73.0,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,14,3,6,7,2022,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,47.7,54.6,51.8,50.03625,50.88297619047619,0.6493150684931507
2022-07-03 15:00:00,28.7,52.0,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,15,3,6,7,2022,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,47.4,50.9,52.7,49.111250000000005,50.74011904761905,0.551923076923077
2022-07-03 16:00:00,32.3,53.9,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,16,3,6,7,2022,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,28.7,47.0,52.6,48.49875,50.619285714285716,0.5992578849721707
2022-07-03 17:00:00,52.3,73.0,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,17,3,6,7,2022,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,32.3,47.2,52.89,48.71125,50.6157738095238,0.7164383561643836
2022-07-03 18:00:00,50.9,71.4,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,18,3,6,7,2022,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,52.3,50.6,52.23,48.72375,50.60785714285715,0.7128851540616246
2022-07-03 19:00:00,49.3,72.2,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,19,3,6,7,2022,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,50.9,53.3,54.3,48.55708333333334,50.578095238095244,0.6828254847645429
2022-07-03 20:00:00,57.0,70.2,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,20,3,6,7,2022,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,49.3,59.0,57.44,48.47375,50.575476190476195,0.811965811965812
2022-07-03 21:00:00,51.3,63.4,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,21,3,6,7,2022,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,57.0,59.5,56.6,48.132083333333334,50.543928571428566,0.8091482649842271
2022-07-03 22:00:00,53.3,66.2,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,22,3,6,7,2022,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,51.3,61.6,58.1,47.786249999999995,50.51535714285714,0.8051359516616313
2022-07-03 23:00:00,50.7,65.4,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,23,3,6,7,2022,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,53.3,59.4,53.5,47.423750000000005,50.49869047619047,0.7752293577981652
2022-07-04 00:00:00,51.0,68.5,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,0,4,0,7,2022,0,0.0,1.0,0.0,1.0,-0.4999999999999998,-0.8660254037844388,50.7,55.0,50.2,47.257083333333334,50.50345238095238,0.7445255474452555
2022-07-04 01:00:00,45.3,67.0,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,1,4,0,7,2022,0,0.25881904510252074,0.9659258262890683,0.0,1.0,-0.4999999999999998,-0.8660254037844388,51.0,49.9,49.3,47.065416666666664,50.479642857142856,0.6761194029850746
2022-07-04 02:00:00,40.2,65.7,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,2,4,0,7,2022,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.4999999999999998,-0.8660254037844388,45.3,47.5,48.3,46.76125,50.43142857142857,0.6118721461187214
2022-07-04 03:00:00,39.6,66.0,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,3,4,0,7,2022,0,0.7071067811865475,0.7071067811865476,0.0,1.0,-0.4999999999999998,-0.8660254037844388,40.2,41.9,47.0,46.665416666666665,50.38738095238095,0.6
2022-07-04 04:00:00,39.1,65.4,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,4,4,0,7,2022,0,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.4999999999999998,-0.8660254037844388,39.6,46.1,44.0,46.37375,50.35821428571429,0.5978593272171253
2022-07-04 05:00:00,23.6,52.0,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,5,4,0,7,2022,0,0.9659258262890683,0.25881904510252074,0.0,1.0,-0.4999999999999998,-0.8660254037844388,39.1,45.4,43.3,45.46541666666667,50.240952380952386,0.4538461538461539
2022-07-04 06:00:00,33.0,57.5,July 2022 - Generation Vs Utilization- Freetown (1).xlsx,0,6,4,0,7,2022,0,1.0,6.123233995736766e-17,0.0,1.0,-0.4999999999999998,-0.8660254037844388,23.6,46.7,45.9,44.89458333333334,50.16416666666667,0.5739130434782609
